TimeGenerated,OperationName,Category,Result,ResultReason,ResultDescription,ActivityDisplayName,ActivityDateTime,AADOperationType,Identity,InitiatedBy,TargetResources,LoggedByService,Type
2026-04-29T02:28:27Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T02:28:27Z,Add,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:28:28Z,Add user,UserManagement,success,,,Add user,2026-04-29T02:28:28Z,Add,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:28:37Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T02:28:37Z,Update,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:28:51Z,Add user,UserManagement,success,,,Add user,2026-04-29T02:28:51Z,Add,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""jharris"",""userPrincipalName"":""jharris@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:29:08Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T02:29:08Z,Add,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:29:08Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T02:29:08Z,Delete,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""sthompson"",""userPrincipalName"":""sthompson@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:29:31Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T02:29:31Z,Add,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:31:10Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T02:31:10Z,Delete,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:31:16Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T02:31:16Z,Reset,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:32:01Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T02:32:01Z,Reset,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:32:29Z,Update group,GroupManagement,success,,,Update group,2026-04-29T02:32:29Z,Update,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:32:35Z,Update user,UserManagement,success,,,Update user,2026-04-29T02:32:35Z,Update,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:34:15Z,Add user,UserManagement,failure,,,Add user,2026-04-29T02:34:15Z,Add,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:35:04Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T02:35:04Z,Reset,agarcia@corp.example,"{""user"":{""userPrincipalName"":""agarcia@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:35:08Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T02:35:08Z,Reset,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:35:37Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T02:35:37Z,Reset,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""bsato"",""userPrincipalName"":""bsato@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:35:40Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T02:35:40Z,Reset,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:36:14Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T02:36:14Z,Add,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:36:14Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T02:36:14Z,Reset,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:36:25Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T02:36:25Z,Reset,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:36:36Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T02:36:36Z,Delete,iyamamoto@corp.example,"{""user"": {""userPrincipalName"": ""iyamamoto@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:36:44Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T02:36:44Z,Reset,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:37:17Z,Add user,UserManagement,success,,,Add user,2026-04-29T02:37:17Z,Add,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:38:12Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T02:38:12Z,Reset,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:38:52Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T02:38:52Z,Add,rmorales@corp.example,"{""user"":{""userPrincipalName"":""rmorales@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:39:16Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T02:39:16Z,Add,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""jharris"",""userPrincipalName"":""jharris@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:39:37Z,Update user,UserManagement,success,,,Update user,2026-04-29T02:39:37Z,Update,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""bsato"", ""userPrincipalName"": ""bsato@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:40:09Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T02:40:09Z,Delete,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:42:05Z,Update user,UserManagement,success,,,Update user,2026-04-29T02:42:05Z,Update,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:43:05Z,Add user,UserManagement,failure,,,Add user,2026-04-29T02:43:05Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:43:29Z,Update user,UserManagement,success,,,Update user,2026-04-29T02:43:29Z,Update,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""rrivera"", ""userPrincipalName"": ""rrivera@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:43:36Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T02:43:36Z,Update,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""ahaynes"", ""userPrincipalName"": ""ahaynes@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:43:57Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T02:43:57Z,Add,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""sthompson"",""userPrincipalName"":""sthompson@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:44:06Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T02:44:06Z,Add,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:44:39Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T02:44:39Z,Remove,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:46:21Z,Add user,UserManagement,success,,,Add user,2026-04-29T02:46:21Z,Add,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:46:42Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T02:46:42Z,Add,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:47:49Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T02:47:49Z,Delete,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:47:50Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T02:47:50Z,Delete,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""rmorales"", ""userPrincipalName"": ""rmorales@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:48:10Z,Update group,GroupManagement,success,,,Update group,2026-04-29T02:48:10Z,Update,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:48:36Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T02:48:36Z,Reset,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:49:49Z,Add user,UserManagement,failure,,,Add user,2026-04-29T02:49:49Z,Add,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:50:51Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T02:50:51Z,Delete,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:51:55Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T02:51:55Z,Remove,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:52:07Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T02:52:07Z,Update,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""tnguyen"",""userPrincipalName"":""tnguyen@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:52:44Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T02:52:44Z,Remove,tnguyen@corp.example,"{""user"": {""userPrincipalName"": ""tnguyen@corp.example""}}","[{""displayName"": ""rmorales"", ""userPrincipalName"": ""rmorales@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:53:05Z,Add user,UserManagement,success,,,Add user,2026-04-29T02:53:05Z,Add,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:53:36Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T02:53:36Z,Add,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:53:58Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T02:53:58Z,Update,lwoods@corp.example,"{""user"":{""userPrincipalName"":""lwoods@corp.example""}}","[{""displayName"":""jharris"",""userPrincipalName"":""jharris@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:54:25Z,Add user,UserManagement,success,,,Add user,2026-04-29T02:54:25Z,Add,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:54:41Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T02:54:41Z,Reset,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:55:19Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T02:55:19Z,Reset,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:55:21Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T02:55:21Z,Add,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:55:52Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T02:55:52Z,Delete,rmorales@corp.example,"{""user"":{""userPrincipalName"":""rmorales@corp.example""}}","[{""displayName"":""bsato"",""userPrincipalName"":""bsato@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T02:56:58Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T02:56:58Z,Update,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T02:57:27Z,Update user,UserManagement,success,,,Update user,2026-04-29T02:57:27Z,Update,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
